bridge_id,wps_task_id,source_file,rapids_code,rapids_base,variant,process_raw,task_raw,task_text_raw,proposed_qsen_statement_id,proposed_qsen_domain_name,proposed_ksa_raw,proposed_qsen_statement_raw,proposed_aacn_subcompetency_codes,match_score,second_best_score,needs_review,review_reason,mapping_method
WPS_QSEN_BRIDGE_0203,WPS_3056HY_HYBRID_T02_R03_B,wps_hybrid_3056.docx,3056HY,3056,hybrid,Record patient medical histories.,"B. Monitor, record, and report symptoms or changes in patients' conditions.","Monitor, record, and report symptoms or changes in patients' conditions.",QSEN_0120,Quality Improvement Definition,Knowledge,Describe approaches for changing processes of care,4.2d; 5.1e; 5.1f; 5.1g,0.2613,0.2613,True,no_confident_match; duplicate_task_different_process,local_lexical_rule_based
WPS_QSEN_BRIDGE_0204,WPS_3056HY_HYBRID_T03_R02_A,wps_hybrid_3056.docx,3056HY,3056,hybrid,"Monitor patient conditions during treatments, procedures, or activities.",A. Administer medications to patients and monitor patients for reactions or side effects.,Administer medications to patients and monitor patients for reactions or side effects.,QSEN_0192,Informatics Definition,Skills,Use information management tools to monitor outcomes of care processes,7.3b; 8.3d,0.1562,0.1551,True,no_confident_match; duplicate_task_different_process,local_lexical_rule_based
WPS_QSEN_BRIDGE_0205,WPS_3056HY_HYBRID_T03_R03_B,wps_hybrid_3056.docx,3056HY,3056,hybrid,"Monitor patient conditions during treatments, procedures, or activities.","B. Monitor, record, and report symptoms or changes in patients' conditions.","Monitor, record, and report symptoms or changes in patients' conditions.",QSEN_0120,Quality Improvement Definition,Knowledge,Describe approaches for changing processes of care,4.2d; 5.1e; 5.1f; 5.1g,0.2613,0.2613,True,no_confident_match; duplicate_task_different_process,local_lexical_rule_based
WPS_QSEN_BRIDGE_0206,WPS_3056HY_HYBRID_T04_R02_A,wps_hybrid_3056.docx,3056HY,3056,hybrid,Administer non-intravenous medications.,A. Administer medications to patients and monitor patients for reactions or side effects.,Administer medications to patients and monitor patients for reactions or side effects.,QSEN_0192,Informatics Definition,Skills,Use information management tools to monitor outcomes of care processes,7.3b; 8.3d,0.1562,0.1551,True,no_confident_match; duplicate_task_different_process,local_lexical_rule_based
WPS_QSEN_BRIDGE_0207,WPS_3056HY_HYBRID_T05_R02_A,wps_hybrid_3056.docx,3056HY,3056,hybrid,Maintain medical facility records.,"A. Maintain accurate, detailed reports and records.","Maintain accurate, detailed reports and records.",QSEN_0207,Informatics Definition,Attitudes,Value the confidentiality and security of all patient records,8.5c,0.1252,0.1246,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0208,WPS_3056HY_HYBRID_T06_R02_A,wps_hybrid_3056.docx,3056HY,3056,hybrid,Inform medical professionals regarding patient conditions and care.,"A. Monitor, record, and report symptoms or changes in patients' conditions.","Monitor, record, and report symptoms or changes in patients' conditions.",QSEN_0120,Quality Improvement Definition,Knowledge,Describe approaches for changing processes of care,4.2d; 5.1e; 5.1f; 5.1g,0.2613,0.2613,True,no_confident_match; duplicate_task_different_process,local_lexical_rule_based
WPS_QSEN_BRIDGE_0209,WPS_3056HY_HYBRID_T06_R03_B,wps_hybrid_3056.docx,3056HY,3056,hybrid,Inform medical professionals regarding patient conditions and care.,B. Inform physician of patient's condition during anesthesia.,Inform physician of patient's condition during anesthesia.,,,,,,0.0,0.0,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0210,WPS_3056HY_HYBRID_T07_R02_A,wps_hybrid_3056.docx,3056HY,3056,hybrid,Immunize patients.,"A. Provide health care, first aid, immunizations, or assistance in convalescence or rehabilitation in locations such as schools, hospitals, or industry.","Provide health care, first aid, immunizations, or assistance in convalescence or rehabilitation in locations such as schools, hospitals, or industry.",QSEN_0198,Informatics Definition,Skills,Promote access to patient care information for all professionals who provide care to patients.,8.4b,0.1032,0.103,True,no_confident_match; duplicate_task_different_process,local_lexical_rule_based
WPS_QSEN_BRIDGE_0211,WPS_3056HY_HYBRID_T08_R02_A,wps_hybrid_3056.docx,3056HY,3056,hybrid,"Treat acute illnesses, infections, or injuries.","A. Provide health care, first aid, immunizations, or assistance in convalescence or rehabilitation in locations such as schools, hospitals, or industry.","Provide health care, first aid, immunizations, or assistance in convalescence or rehabilitation in locations such as schools, hospitals, or industry.",QSEN_0198,Informatics Definition,Skills,Promote access to patient care information for all professionals who provide care to patients.,8.4b,0.1032,0.103,True,no_confident_match; duplicate_task_different_process,local_lexical_rule_based
WPS_QSEN_BRIDGE_0212,WPS_3056HY_HYBRID_T09_R02_A,wps_hybrid_3056.docx,3056HY,3056,hybrid,Collaborate with healthcare professionals to plan or provide treatment.,"A. Consult and coordinate with healthcare team members to assess, plan, implement, or evaluate patient care plans.","Consult and coordinate with healthcare team members to assess, plan, implement, or evaluate patient care plans.",QSEN_0132,Quality Improvement Definition,Skills,"Design [,implement, and evaluate] a small test of change in daily work (using an experiential learning method such as Plan-Do-Study-Act)**",4.2d; 5.1f; 5.1g,0.2419,0.2,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0213,WPS_3056HY_HYBRID_T10_R02_A,wps_hybrid_3056.docx,3056HY,3056,hybrid,Supervise patient care personnel.,A. Direct or supervise less-skilled nursing or healthcare personnel or supervise a particular unit.,Direct or supervise less-skilled nursing or healthcare personnel or supervise a particular unit.,QSEN_0193,Informatics Definition,Skills,Use high quality electronic sources of healthcare information,8.1a,0.0822,0.0804,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0214,WPS_3056HY_HYBRID_T11_R02_A,wps_hybrid_3056.docx,3056HY,3056,hybrid,Monitor patient progress or responses to treatments.,"A. Monitor all aspects of patient care, including diet and physical activity.","Monitor all aspects of patient care, including diet and physical activity.",QSEN_0148,Quality Improvement Definition,Attitudes,Appreciate that all improvement is change but not all change is improvement. (No alignment identified),,0.2297,0.229,True,no_confident_match; duplicate_task_different_process,local_lexical_rule_based
WPS_QSEN_BRIDGE_0215,WPS_3056HY_HYBRID_T12_R02_A,wps_hybrid_3056.docx,3056HY,3056,hybrid,Monitor patients following surgeries or other treatments.,"A. Monitor all aspects of patient care, including diet and physical activity.","Monitor all aspects of patient care, including diet and physical activity.",QSEN_0148,Quality Improvement Definition,Attitudes,Appreciate that all improvement is change but not all change is improvement. (No alignment identified),,0.2297,0.229,True,no_confident_match; duplicate_task_different_process,local_lexical_rule_based
WPS_QSEN_BRIDGE_0216,WPS_3056HY_HYBRID_T13_R02_A,wps_hybrid_3056.docx,3056HY,3056,hybrid,Manage healthcare operations.,"A. Perform administrative or managerial functions, such as taking responsibility for a unit's staff, budget, planning, or long-range goals.","Perform administrative or managerial functions, such as taking responsibility for a unit's staff, budget, planning, or long-range goals.",QSEN_0160,Safety Definition,Skills,"Use appropriate strategies to reduce reliance on memory (such as, forcing functions, checklists)**",5.2c; 5.2e; 8.3e,0.0986,0.0952,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0217,WPS_3056HY_HYBRID_T14_R02_A,wps_hybrid_3056.docx,3056HY,3056,hybrid,Advise medical personnel regarding healthcare issues.,"A. Direct or coordinate infection control programs, advising or consulting with specified personnel about necessary precautions.","Direct or coordinate infection control programs, advising or consulting with specified personnel about necessary precautions.",QSEN_0036,Patient-Centered Care Definition,Attitudes,Recognize personally held values and beliefs about the management of pain or suffering,1.2d; 9.1d; 9.2e; 9.6b,0.1129,0.1101,True,no_confident_match; duplicate_task_different_process,local_lexical_rule_based
WPS_QSEN_BRIDGE_0218,WPS_3056HY_HYBRID_T15_R02_A,wps_hybrid_3056.docx,3056HY,3056,hybrid,Analyze test data or images to inform diagnosis or treatment.,"A. Order, interpret, and evaluate diagnostic tests to identify and assess patient's condition.","Order, interpret, and evaluate diagnostic tests to identify and assess patient's condition.",QSEN_0151,Safety Definition,Knowledge,Discuss [Evaluate] effective strategies to reduce reliance on memory **,5.2c; 5.2e; 8.3e,0.1317,0.1313,True,no_confident_match; duplicate_task_different_process,local_lexical_rule_based
WPS_QSEN_BRIDGE_0219,WPS_3056HY_HYBRID_T16_R02_A,wps_hybrid_3056.docx,3056HY,3056,hybrid,Direct healthcare delivery programs.,"A. Direct or coordinate infection control programs, advising or consulting with specified personnel about necessary precautions.","Direct or coordinate infection control programs, advising or consulting with specified personnel about necessary precautions.",QSEN_0036,Patient-Centered Care Definition,Attitudes,Recognize personally held values and beliefs about the management of pain or suffering,1.2d; 9.1d; 9.2e; 9.6b,0.1129,0.1101,True,no_confident_match; duplicate_task_different_process,local_lexical_rule_based
WPS_QSEN_BRIDGE_0220,WPS_3056HY_HYBRID_T17_R02_A,wps_hybrid_3056.docx,3056HY,3056,hybrid,Order medical diagnostic or clinical tests.,"A. Order, interpret, and evaluate diagnostic tests to identify and assess patient's condition.","Order, interpret, and evaluate diagnostic tests to identify and assess patient's condition.",QSEN_0151,Safety Definition,Knowledge,Discuss [Evaluate] effective strategies to reduce reliance on memory **,5.2c; 5.2e; 8.3e,0.1317,0.1313,True,no_confident_match; duplicate_task_different_process,local_lexical_rule_based
WPS_QSEN_BRIDGE_0221,WPS_3056HY_HYBRID_T18_R02_A,wps_hybrid_3056.docx,3056HY,3056,hybrid,Prescribe assistive medical devices or related treatments.,"A. Prescribe or recommend drugs, medical devices, or other forms of treatment, such as physical therapy, inhalation therapy, or related therapeutic procedures.","Prescribe or recommend drugs, medical devices, or other forms of treatment, such as physical therapy, inhalation therapy, or related therapeutic procedures.",QSEN_0149,Safety Definition,Knowledge,"Examine [Describe] human factors and other basic safety design principles as well as commonly used unsafe practices (such as, work-arounds and dangerous abbreviations)**",3.6d; 3.6e; 5.2c; 5.2f; 9.4a,0.0892,0.0476,True,no_confident_match; duplicate_task_different_process,local_lexical_rule_based
WPS_QSEN_BRIDGE_0222,WPS_3056HY_HYBRID_T19_R02_A,wps_hybrid_3056.docx,3056HY,3056,hybrid,Prescribe medications.,"A. Prescribe or recommend drugs, medical devices, or other forms of treatment, such as physical therapy, inhalation therapy, or related therapeutic procedures.","Prescribe or recommend drugs, medical devices, or other forms of treatment, such as physical therapy, inhalation therapy, or related therapeutic procedures.",QSEN_0149,Safety Definition,Knowledge,"Examine [Describe] human factors and other basic safety design principles as well as commonly used unsafe practices (such as, work-arounds and dangerous abbreviations)**",3.6d; 3.6e; 5.2c; 5.2f; 9.4a,0.0892,0.0476,True,no_confident_match; duplicate_task_different_process,local_lexical_rule_based
WPS_QSEN_BRIDGE_0223,WPS_3056HY_HYBRID_T20_R02_A,wps_hybrid_3056.docx,3056HY,3056,hybrid,Design public or employee health programs.,"A. Instruct individuals, families, or other groups on topics such as health education, disease prevention, or childbirth and develop health improvement programs.","Instruct individuals, families, or other groups on topics such as health education, disease prevention, or childbirth and develop health improvement programs.",QSEN_0117,Quality Improvement Definition,Knowledge,Recognize that nursing and other health professions students are parts of systems of care and care processes that affect outcomes for patients and families,3.2a; 5.1a,0.2345,0.2326,True,no_confident_match; duplicate_task_different_process,local_lexical_rule_based
WPS_QSEN_BRIDGE_0224,WPS_3056HY_HYBRID_T20_R03_B,wps_hybrid_3056.docx,3056HY,3056,hybrid,Design public or employee health programs.,"B. Work with individuals, groups, or families to plan or implement programs designed to improve the overall health of communities.","Work with individuals, groups, or families to plan or implement programs designed to improve the overall health of communities.",QSEN_0132,Quality Improvement Definition,Skills,"Design [,implement, and evaluate] a small test of change in daily work (using an experiential learning method such as Plan-Do-Study-Act)**",4.2d; 5.1f; 5.1g,0.374,0.1693,False,,local_lexical_rule_based
WPS_QSEN_BRIDGE_0225,WPS_3056HY_HYBRID_T21_R02_A,wps_hybrid_3056.docx,3056HY,3056,hybrid,Communicate health and wellness information to the public.,"A. Instruct individuals, families, or other groups on topics such as health education, disease prevention, or childbirth and develop health improvement programs.","Instruct individuals, families, or other groups on topics such as health education, disease prevention, or childbirth and develop health improvement programs.",QSEN_0117,Quality Improvement Definition,Knowledge,Recognize that nursing and other health professions students are parts of systems of care and care processes that affect outcomes for patients and families,3.2a; 5.1a,0.2345,0.2326,True,no_confident_match; duplicate_task_different_process,local_lexical_rule_based
WPS_QSEN_BRIDGE_0226,WPS_3056HY_HYBRID_T22_R02_A,wps_hybrid_3056.docx,3056HY,3056,hybrid,Evaluate patient outcomes to determine effectiveness of treatments.,A. Modify patient treatment plans as indicated by patients' responses and conditions.,Modify patient treatment plans as indicated by patients' responses and conditions.,QSEN_0095,Evidence-Based Practice Definition,Knowledge,"Analyze how the strength of available evidence influences the provision of care (assessment, diagnosis, treatment and evaluation)",4.2b,0.1033,0.1011,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0227,WPS_3056HY_HYBRID_T23_R02_A,wps_hybrid_3056.docx,3056HY,3056,hybrid,Maintain inventory of medical supplies or equipment.,"A. Prepare rooms, sterile instruments, equipment, or supplies and ensure that stock of supplies is maintained.","Prepare rooms, sterile instruments, equipment, or supplies and ensure that stock of supplies is maintained.",QSEN_0115,Evidence-Based Practice Definition,Attitudes,Value public policies that support evidence-based practice,10.3i,0.0671,0.0671,True,no_confident_match; duplicate_task_different_process,local_lexical_rule_based
WPS_QSEN_BRIDGE_0228,WPS_3056HY_HYBRID_T24_R02_A,wps_hybrid_3056.docx,3056HY,3056,hybrid,Prepare medical supplies or equipment for use.,"A. Prepare rooms, sterile instruments, equipment, or supplies and ensure that stock of supplies is maintained.","Prepare rooms, sterile instruments, equipment, or supplies and ensure that stock of supplies is maintained.",QSEN_0115,Evidence-Based Practice Definition,Attitudes,Value public policies that support evidence-based practice,10.3i,0.0671,0.0671,True,no_confident_match; duplicate_task_different_process,local_lexical_rule_based
WPS_QSEN_BRIDGE_0229,WPS_3056HY_HYBRID_T25_R02_A,wps_hybrid_3056.docx,3056HY,3056,hybrid,Test biological specimens to gather information about patient conditions.,A. Conduct specified laboratory tests.,Conduct specified laboratory tests.,QSEN_0108,Evidence-Based Practice Definition,Attitudes,Value the need for ethical conduct of research and quality improvement**,4.1b; 4.1d; 4.3a; 4.3b; 4.3c; 9.1a,0.1515,0.0,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0230,WPS_3056HY_HYBRID_T26_R02_A,wps_hybrid_3056.docx,3056HY,3056,hybrid,Monitor health or behavior of people or animals.,A. Observe nurses and visit patients to ensure proper nursing care.,Observe nurses and visit patients to ensure proper nursing care.,,,,,,0.0,0.0,True,no_confident_match; duplicate_task_different_process,local_lexical_rule_based
WPS_QSEN_BRIDGE_0231,WPS_3056HY_HYBRID_T27_R02_A,wps_hybrid_3056.docx,3056HY,3056,hybrid,Supervise workers providing client or patient services.,A. Observe nurses and visit patients to ensure proper nursing care.,Observe nurses and visit patients to ensure proper nursing care.,,,,,,0.0,0.0,True,no_confident_match; duplicate_task_different_process,local_lexical_rule_based
WPS_QSEN_BRIDGE_0232,WPS_3056HY_HYBRID_T28_R02_A,wps_hybrid_3056.docx,3056HY,3056,hybrid,"Assess patient work, living, or social environments.","A. Assess the needs of individuals, families, or communities, including assessment of individuals' home or work environments, to identify potential health or safety problems.","Assess the needs of individuals, families, or communities, including assessment of individuals' home or work environments, to identify potential health or safety problems.",QSEN_0136,Quality Improvement Definition,Skills,Use a variety of sources of information to review outcomes of care and identify potential areas for improvement,5.1b; 5.1d,0.2856,0.2317,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0233,WPS_3056HY_HYBRID_T29_R02_A,wps_hybrid_3056.docx,3056HY,3056,hybrid,Administer anesthetics or sedatives to control pain.,"A. Administer local, inhalation, intravenous, or other anesthetics.","Administer local, inhalation, intravenous, or other anesthetics.",QSEN_0014,Patient-Centered Care Definition,Skills,"Communicate patient values, preferences and expressed needs to other members of health care team**",2.1b; 2.3g; 2.4e; 2.5a; 2.5b; 2.5g; 2.8d; 6.1b; 9.2g; 9.5b,0.1046,0.1042,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0234,WPS_3056HY_HYBRID_T30_R02_A,wps_hybrid_3056.docx,3056HY,3056,hybrid,Assist healthcare practitioners during examinations or treatments.,A. Prepare patients for and assist with examinations or treatments.,Prepare patients for and assist with examinations or treatments.,QSEN_0018,Patient-Centered Care Definition,Skills,"Initiate effective treatments to relieve pain and suffering in light of patient values, preferences and expressed needs",2.1b; 9.5b; 9.5c,0.1505,0.0,True,no_confident_match; duplicate_task_different_process,local_lexical_rule_based
WPS_QSEN_BRIDGE_0235,WPS_3056HY_HYBRID_T31_R02_A,wps_hybrid_3056.docx,3056HY,3056,hybrid,Prepare patients physically for medical procedures.,A. Prepare patients for and assist with examinations or treatments.,Prepare patients for and assist with examinations or treatments.,QSEN_0018,Patient-Centered Care Definition,Skills,"Initiate effective treatments to relieve pain and suffering in light of patient values, preferences and expressed needs",2.1b; 9.5b; 9.5c,0.1505,0.0,True,no_confident_match; duplicate_task_different_process,local_lexical_rule_based
WPS_QSEN_BRIDGE_0236,WPS_3056HY_HYBRID_T32_R02_A,wps_hybrid_3056.docx,3056HY,3056,hybrid,Train caregivers or other non-medical personnel.,A. Provide or arrange for training or instruction of auxiliary personnel or students.,Provide or arrange for training or instruction of auxiliary personnel or students.,QSEN_0198,Informatics Definition,Skills,Promote access to patient care information for all professionals who provide care to patients.,8.4b,0.142,0.1411,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0237,WPS_3056HY_HYBRID_T33_R02_A,wps_hybrid_3056.docx,3056HY,3056,hybrid,Diagnose medical conditions.,"A. Perform physical examinations, make tentative diagnoses, and treat patients en route to hospitals or at disaster site triage centers.","Perform physical examinations, make tentative diagnoses, and treat patients en route to hospitals or at disaster site triage centers.",QSEN_0027,Patient-Centered Care Definition,Skills,"Assess and treat pain and suffering in light of patient values, preferences, and expressed needs",2.3c; 2.5b,0.1026,0.054,True,no_confident_match; duplicate_task_different_process,local_lexical_rule_based
WPS_QSEN_BRIDGE_0238,WPS_3056HY_HYBRID_T34_R02_A,wps_hybrid_3056.docx,3056HY,3056,hybrid,Examine patients to assess general physical condition.,"A. Perform physical examinations, make tentative diagnoses, and treat patients en route to hospitals or at disaster site triage centers.","Perform physical examinations, make tentative diagnoses, and treat patients en route to hospitals or at disaster site triage centers.",QSEN_0027,Patient-Centered Care Definition,Skills,"Assess and treat pain and suffering in light of patient values, preferences, and expressed needs",2.3c; 2.5b,0.1026,0.054,True,no_confident_match; duplicate_task_different_process,local_lexical_rule_based
WPS_QSEN_BRIDGE_0239,WPS_3056HY_HYBRID_T35_R02_A,wps_hybrid_3056.docx,3056HY,3056,hybrid,Refer patients to other healthcare practitioners or health resources.,A. Refer students or patients to specialized health resources or community agencies furnishing assistance.,Refer students or patients to specialized health resources or community agencies furnishing assistance.,QSEN_0117,Quality Improvement Definition,Knowledge,Recognize that nursing and other health professions students are parts of systems of care and care processes that affect outcomes for patients and families,3.2a; 5.1a,0.1434,0.0746,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0240,WPS_3056HY_HYBRID_T36_R02_A,wps_hybrid_3056.docx,3056HY,3056,hybrid,Treat medical emergencies.,"A. Perform physical examinations, make tentative diagnoses, and treat patients en route to hospitals or at disaster site triage centers.","Perform physical examinations, make tentative diagnoses, and treat patients en route to hospitals or at disaster site triage centers.",QSEN_0027,Patient-Centered Care Definition,Skills,"Assess and treat pain and suffering in light of patient values, preferences, and expressed needs",2.3c; 2.5b,0.1026,0.054,True,no_confident_match; duplicate_task_different_process,local_lexical_rule_based
WPS_QSEN_BRIDGE_0241,WPS_3056HY_HYBRID_T37_R02_A,wps_hybrid_3056.docx,3056HY,3056,hybrid,Advise communities or institutions regarding health or safety issues.,A. Consult with institutions or associations regarding issues or concerns relevant to the practice and profession of nursing.,Consult with institutions or associations regarding issues or concerns relevant to the practice and profession of nursing.,QSEN_0104,Evidence-Based Practice Definition,Skills,Consult with clinical experts before deciding to deviate from evidence-based protocols,2.7b; 2.7c; 2.9d; 4.1b; 4.2c; 5.1c; 10.2e,0.1472,0.1464,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0242,WPS_3056HY_HYBRID_T38_R02_A,wps_hybrid_3056.docx,3056HY,3056,hybrid,Conduct research to increase knowledge about medical issues.,A. Engage in research activities related to nursing.,Engage in research activities related to nursing.,QSEN_0097,Evidence-Based Practice Definition,Skills,Participate effectively in appropriate data collection and other research activities,4.1d; 4.1f,0.303,0.303,True,ambiguous_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0243,WPS_3056HY_HYBRID_T39_R02_X,wps_hybrid_3056.docx,3056HY,3056,hybrid,Provider,Name:,Name:,,,,,,0.0,0.0,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0244,WPS_3056HY_HYBRID_T39_R03_X,wps_hybrid_3056.docx,3056HY,3056,hybrid,Provider,Address:,Address:,,,,,,0.0,0.0,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0245,WPS_3056HY_HYBRID_T39_R04_X,wps_hybrid_3056.docx,3056HY,3056,hybrid,Provider,Email:,Email:,,,,,,0.0,0.0,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0246,WPS_3056HY_HYBRID_T39_R05_X,wps_hybrid_3056.docx,3056HY,3056,hybrid,Provider,Suggested Related Instruction Hours: XXX,Suggested Related Instruction Hours: XXX,QSEN_0101,Evidence-Based Practice Definition,Skills,Locate evidence reports related to clinical practice topics and guidelines,1.1b; 2.5c; 2.5d; 2.6a; 4.1e; 4.1f,0.1246,0.1246,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0247,WPS_3056HY_HYBRID_T40_R02_X,wps_hybrid_3056.docx,3056HY,3056,hybrid,*CIP Code,51.3818,51.3818,,,,,,0.0,0.0,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0248,WPS_3056HY_HYBRID_T40_R03_X,wps_hybrid_3056.docx,3056HY,3056,hybrid,*CIP Code,51.3806,51.3806,,,,,,0.0,0.0,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0249,WPS_3056HY_HYBRID_T40_R04_X,wps_hybrid_3056.docx,3056HY,3056,hybrid,*CIP Code,51.3801,51.3801,,,,,,0.0,0.0,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0250,WPS_3056HY_HYBRID_T40_R05_X,wps_hybrid_3056.docx,3056HY,3056,hybrid,*CIP Code,51.3805,51.3805,,,,,,0.0,0.0,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0251,WPS_3056HY_HYBRID_T40_R06_X,wps_hybrid_3056.docx,3056HY,3056,hybrid,*CIP Code,51.3820,51.3820,,,,,,0.0,0.0,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0252,WPS_3056HY_HYBRID_T40_R07_X,wps_hybrid_3056.docx,3056HY,3056,hybrid,*CIP Code,51.3899,51.3899,,,,,,0.0,0.0,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0253,WPS_3056HY_HYBRID_T40_R08_X,wps_hybrid_3056.docx,3056HY,3056,hybrid,*CIP Code,51.3812,51.3812,,,,,,0.0,0.0,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0254,WPS_3056HY_HYBRID_T40_R09_X,wps_hybrid_3056.docx,3056HY,3056,hybrid,*CIP Code,51.3802,51.3802,,,,,,0.0,0.0,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0255,WPS_3056HY_HYBRID_T40_R10_X,wps_hybrid_3056.docx,3056HY,3056,hybrid,*CIP Code,51.3803,51.3803,,,,,,0.0,0.0,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0256,WPS_3056HY_HYBRID_T40_R11_X,wps_hybrid_3056.docx,3056HY,3056,hybrid,*CIP Code,51.3810,51.3810,,,,,,0.0,0.0,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0257,WPS_3056HY_HYBRID_T40_R12_X,wps_hybrid_3056.docx,3056HY,3056,hybrid,*CIP Code,51.3815,51.3815,,,,,,0.0,0.0,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0258,WPS_3056HY_HYBRID_T40_R13_X,wps_hybrid_3056.docx,3056HY,3056,hybrid,*CIP Code,51.3821,51.3821,,,,,,0.0,0.0,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0259,WPS_3056HY_HYBRID_T40_R14_X,wps_hybrid_3056.docx,3056HY,3056,hybrid,*CIP Code,51.3816,51.3816,,,,,,0.0,0.0,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0260,WPS_3056HY_HYBRID_T40_R15_X,wps_hybrid_3056.docx,3056HY,3056,hybrid,*CIP Code,51.3814,51.3814,,,,,,0.0,0.0,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0261,WPS_3056HY_HYBRID_T40_R16_X,wps_hybrid_3056.docx,3056HY,3056,hybrid,*CIP Code,51.3819,51.3819,,,,,,0.0,0.0,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0262,WPS_3056HY_HYBRID_T40_R17_X,wps_hybrid_3056.docx,3056HY,3056,hybrid,*CIP Code,51.3822,51.3822,,,,,,0.0,0.0,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0263,WPS_3056HY_HYBRID_T40_R18_X,wps_hybrid_3056.docx,3056HY,3056,hybrid,*CIP Code,51.3808,51.3808,,,,,,0.0,0.0,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0264,WPS_3056HY_HYBRID_T40_R19_X,wps_hybrid_3056.docx,3056HY,3056,hybrid,*CIP Code,51.3824,51.3824,,,,,,0.0,0.0,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0265,WPS_3056HY_HYBRID_T40_R20_X,wps_hybrid_3056.docx,3056HY,3056,hybrid,*CIP Code,51.3811,51.3811,,,,,,0.0,0.0,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0266,WPS_3056HY_HYBRID_T40_R21_X,wps_hybrid_3056.docx,3056HY,3056,hybrid,*CIP Code,51.3813,51.3813,,,,,,0.0,0.0,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0267,WPS_3056HY_HYBRID_T40_R22_X,wps_hybrid_3056.docx,3056HY,3056,hybrid,*CIP Code,51.3809,51.3809,,,,,,0.0,0.0,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0268,WPS_3056HY_HYBRID_T40_R23_X,wps_hybrid_3056.docx,3056HY,3056,hybrid,*CIP Code,Total,Total,,,,,,0.0,0.0,True,no_confident_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0269,WPS_2074_TIME_BASED_T02_R02_A,wps_time_2074.docx,2074,2074,time_based,Record patient medical histories.,A. Record patients' medical information and vital signs.,Record patients' medical information and vital signs.,QSEN_0188,Informatics Definition,Skills,Navigate the electronic health record,8.1c,0.3033,0.3018,True,ambiguous_match,local_lexical_rule_based
WPS_QSEN_BRIDGE_0270,WPS_2074_TIME_BASED_T02_R03_B,wps_time_2074.docx,2074,2074,time_based,Record patient medical histories.,"B. Monitor, record, and report symptoms or changes in patients' conditions.","Monitor, record, and report symptoms or changes in patients' conditions.",QSEN_0120,Quality Improvement Definition,Knowledge,Describe approaches for changing processes of care,4.2d; 5.1e; 5.1f; 5.1g,0.2613,0.2613,True,no_confident_match; duplicate_task_different_process,local_lexical_rule_based
